Sri Lanka	195/5	38.5	2	won	/ci/engine/match/65674.html	10
West Indies	235/6	50.0	1	won	/ci/engine/match/65845.html	12
Pakistan	224	49.4	2	lost	/ci/engine/match/65845.html	9
India	169/7	50.0	1	lost	/ci/engine/match/65844.html	7
West Indies	175/2	40.0	2	won	/ci/engine/match/65844.html	16
Pakistan	246	49.1	1	won	/ci/engine/match/65843.html	15
India	212/8	50.0	2	lost	/ci/engine/match/65843.html	9
Pakistan	294/6	50.0	1	won	/ci/engine/match/65842.html	25
West Indies	210/5	50.0	2	lost	/ci/engine/match/65842.html	8
India	238/5	50.0	1	won	/ci/engine/match/65841.html	23
West Indies	215	48.3	2	lost	/ci/engine/match/65841.html	16
Australia	229/8	45.0	1	lost	/ci/engine/match/64331.html	13
Pakistan	229/7	45.0	2	won	/ci/engine/match/64331.html	25
Sri Lanka	242/7	55.0	1	lost	/ci/engine/match/64992.html	19
England	245/5	52.4	2	won	/ci/engine/match/64992.html	12
West Indies	178/7	55.0	1	lost	/ci/engine/match/64991.html	15
England	180/3	50.0	2	won	/ci/engine/match/64991.html	11
England	186/8	55.0	1	won	/ci/engine/match/64990.html	14
West Indies	139	46.3	2	lost	/ci/engine/match/64990.html	13
West Indies	217	55.0	1	lost	/ci/engine/match/64989.html	16
England	219/4	53.0	2	won	/ci/engine/match/64989.html	13
India	250/7	50.0	1	won	/ci/engine/match/65749.html	21
New Zealand	198	45.3	2	lost	/ci/engine/match/65749.html	13
New Zealand	249/7	50.0	1	won	/ci/engine/match/65748.html	14
Sri Lanka	206/9	50.0	2	lost	/ci/engine/match/65748.html	10
Pakistan	221/7	43.0	1	lost	/ci/engine/match/64330.html	25
West Indies	225/3	37.0	2	won	/ci/engine/match/64330.html	31
New Zealand	258/8	50.0	1	won	/ci/engine/match/65747.html	25
Sri Lanka	159	42.5	2	lost	/ci/engine/match/65747.html	7
India	267/6	50.0	1	won	/ci/engine/match/65746.html	19
New Zealand	194/8	50.0	2	lost	/ci/engine/match/65746.html	10
India	219/8	50.0	1	won	/ci/engine/match/65745.html	18
Sri Lanka	201	49.2	2	lost	/ci/engine/match/65745.html	5
Pakistan	271/6	43.0	1	lost	/ci/engine/match/64329.html	26
West Indies	272/3	40.1	2	won	/ci/engine/match/64329.html	27
England	208	50.0	1	lost	/ci/engine/match/64328.html	12
New Zealand	211/6	49.2	2	won	/ci/engine/match/64328.html	19
West Indies	315/4	47.0	1	won	/ci/engine/match/64327.html	36
Pakistan	265	43.3	2	lost	/ci/engine/match/64327.html	24
England	219	47.3	1	lost	/ci/engine/match/64326.html	23
New Zealand	223/3	46.3	2	won	/ci/engine/match/64326.html	29
Pakistan	166/9	46.0	1	lost	/ci/engine/match/64325.html	11
West Indies	167/5	37.1	2	won	/ci/engine/match/64325.html	24
West Indies	241/4	46.0	1	won	/ci/engine/match/64324.html	20
Pakistan	194/7	46.0	2	lost	/ci/engine/match/64324.html	13
New Zealand	186/8	45.0	1	lost	/ci/engine/match/64323.html	16
England	188/4	42.5	2	won	/ci/engine/match/64323.html	15
New Zealand	204	49.4	1	lost	/ci/engine/match/64322.html	19
England	207/5	49.2	2	won	/ci/engine/match/64322.html	23
Australia	235/6	48.0	1	won	/ci/engine/match/64321.html	13
England	213/8	48.0	2	lost	/ci/engine/match/64321.html	10
India	239/8	45.0	1	lost	/ci/engine/match/64320.html	23
West Indies	241/1	42.5	2	won	/ci/engine/match/64320.html	21
New Zealand	168/5	38.0	1	lost	/ci/engine/match/65435.html	8
Australia	169/4	34.1	2	won	/ci/engine/match/65435.html	13
West Indies	278/6	50.0	1	won	/ci/engine/match/64319.html	24
India	205	41.0	2	lost	/ci/engine/match/64319.html	29
New Zealand	177	49.5	1	lost	/ci/engine/match/65434.html	12
Australia	180/2	44.5	2	won	/ci/engine/match/65434.html	17
Australia	221/8	50.0	1	won	/ci/engine/match/65433.html	15
New Zealand	143	44.5	2	lost	/ci/engine/match/65433.html	6
India	230/6	50.0	1	lost	/ci/engine/match/64318.html	18
West Indies	231/6	49.1	2	won	/ci/engine/match/64318.html	18
Sri Lanka	188/9	50.0	1	lost	/ci/engine/match/65432.html	14
Australia	189/7	49.3	2	won	/ci/engine/match/65432.html	8
New Zealand	176/5	44.0	1	lost	/ci/engine/match/65431.html	11
Australia	177/5	33.2	2	won	/ci/engine/match/65431.html	18
Sri Lanka	164/8	39.0	1	lost	/ci/engine/match/65430.html	13
New Zealand	167/6	37.1	2	won	/ci/engine/match/65430.html	15
Australia	243/8	50.0	1	won	/ci/engine/match/65429.html	15
Sri Lanka	205	44.5	2	lost	/ci/engine/match/65429.html	18
New Zealand	199/7	50.0	1	lost	/ci/engine/match/65428.html	12
Sri Lanka	200/6	46.3	2	won	/ci/engine/match/65428.html	16
Australia	289/6	50.0	1	won	/ci/engine/match/65427.html	22
Sri Lanka	208/8	50.0	2	lost	/ci/engine/match/65427.html	12
Sri Lanka	241	49.5	1	lost	/ci/engine/match/65426.html	14
New Zealand	242/6	49.5	2	won	/ci/engine/match/65426.html	11
West Indies	196	48.3	1	won	/ci/engine/match/64317.html	16
India	194/9	50.0	2	lost	/ci/engine/match/64317.html	14
Australia	216	49.4	1	won	/ci/engine/match/65425.html	11
New Zealand	210/9	50.0	2	lost	/ci/engine/match/65425.html	11
India	221/7	43.0	1	lost	/ci/engine/match/64316.html	19
West Indies	225/4	40.1	2	won	/ci/engine/match/64316.html	19
Sri Lanka	174	48.2	1	lost	/ci/engine/match/65424.html	14
New Zealand	178/4	48.4	2	won	/ci/engine/match/65424.html	13
New Zealand	232/9	50.0	1	won	/ci/engine/match/65423.html	17
Australia	231	49.4	2	lost	/ci/engine/match/65423.html	17
Australia	249/7	50.0	1	won	/ci/engine/match/65422.html	16
Sri Lanka	168	44.2	2	lost	/ci/engine/match/65422.html	13
India	222/7	45.0	1	won	/ci/engine/match/64315.html	19
West Indies	166	41.5	2	lost	/ci/engine/match/64315.html	11
West Indies	187/7	45.0	1	won	/ci/engine/match/64314.html	14
India	135	41.3	2	lost	/ci/engine/match/64314.html	6
West Indies	203/8	50.0	1	won	/ci/engine/match/64313.html	13
India	193	44.4	2	lost	/ci/engine/match/64313.html	22
England	236/8	45.0	1	won	/ci/engine/match/64312.html	17
Pakistan	138	31.5	2	lost	/ci/engine/match/64312.html	6
England	263/6	44.0	1	won	/ci/engine/match/64311.html	23
Pakistan	240/8	44.0	2	lost	/ci/engine/match/64311.html	20
Pakistan	166	41.3	1	lost	/ci/engine/match/64310.html	15
England	167/8	44.3	2	won	/ci/engine/match/64310.html	10
Australia	253/5	50.0	1	won	/ci/engine/match/65117.html	23
England	246/8	50.0	2	lost	/ci/engine/match/65117.html	18
England	254/6	50.0	1	won	/ci/engine/match/65116.html	21
India	219	45.3	2	lost	/ci/engine/match/65116.html	20
Australia	267/8	50.0	1	won	/ci/engine/match/65115.html	18
Pakistan	249	49.0	2	lost	/ci/engine/match/65115.html	18
New Zealand	221/9	50.0	1	lost	/ci/engine/match/65114.html	17
India	224/1	32.1	2	won	/ci/engine/match/65114.html	30
West Indies	258/7	50.0	1	won	/ci/engine/match/65113.html	16
Pakistan	230/9	50.0	2	lost	/ci/engine/match/65113.html	9
Sri Lanka	218/7	50.0	1	lost	/ci/engine/match/65112.html	20
England	219/2	41.2	2	won	/ci/engine/match/65112.html	18
Australia	266/5	50.0	1	won	/ci/engine/match/65111.html	18
Zimbabwe	196/6	50.0	2	lost	/ci/engine/match/65111.html	16
Australia	251/8	50.0	1	won	/ci/engine/match/65110.html	21
New Zealand	234	48.4	2	lost	/ci/engine/match/65110.html	16
Zimbabwe	191/7	50.0	1	lost	/ci/engine/match/65109.html	9
India	194/3	42.0	2	won	/ci/engine/match/65109.html	16
England	269/5	50.0	1	won	/ci/engine/match/65108.html	23
West Indies	235	48.1	2	lost	/ci/engine/match/65108.html	27
Pakistan	297/7	50.0	1	won	/ci/engine/match/65107.html	30
Sri Lanka	184/8	50.0	2	lost	/ci/engine/match/65107.html	15
Zimbabwe	227/5	50.0	1	lost	/ci/engine/match/65106.html	17
New Zealand	228/6	47.4	2	won	/ci/engine/match/65106.html	22
India	289/6	50.0	1	won	/ci/engine/match/65105.html	24
Australia	233	49.0	2	lost	/ci/engine/match/65105.html	13
West Indies	236/8	50.0	1	won	/ci/engine/match/65104.html	23
Sri Lanka	211/8	50.0	2	lost	/ci/engine/match/65104.html	12
England	244/9	50.0	1	lost	/ci/engine/match/65103.html	18
Pakistan	247/3	49.0	2	won	/ci/engine/match/65103.html	17
Australia	199/4	30.0	1	won	/ci/engine/match/65102.html	16
New Zealand	196/9	30.0	2	lost	/ci/engine/match/65102.html	14
Zimbabwe	135	44.2	1	lost	/ci/engine/match/65101.html	6
India	136/2	27.5	2	won	/ci/engine/match/65101.html	21
England	296/4	50.0	1	won	/ci/engine/match/65100.html	21
Sri Lanka	158/8	45.0	2	lost	/ci/engine/match/65100.html	13
West Indies	216	49.3	1	lost	/ci/engine/match/65099.html	21
Pakistan	217/9	50.0	2	won	/ci/engine/match/65099.html	13
India	252/7	50.0	1	won	/ci/engine/match/65098.html	21
New Zealand	236/8	50.0	2	lost	/ci/engine/match/65098.html	13
West Indies	360/4	50.0	1	won	/ci/engine/match/65097.html	35
Sri Lanka	169/4	50.0	2	lost	/ci/engine/match/65097.html	15
Australia	235/9	50.0	1	won	/ci/engine/match/65096.html	25
Zimbabwe	139	42.4	2	lost	/ci/engine/match/65096.html	14
Pakistan	239/7	50.0	1	won	/ci/engine/match/65095.html	23
England	221	48.4	2	lost	/ci/engine/match/65095.html	13
New Zealand	242/7	50.0	1	won	/ci/engine/match/65094.html	15
Zimbabwe	239	49.4	2	lost	/ci/engine/match/65094.html	24
Australia	270/6	50.0	1	won	/ci/engine/match/65093.html	18
India	269	49.5	2	lost	/ci/engine/match/65093.html	29
West Indies	243/7	50.0	1	lost	/ci/engine/match/65092.html	24
England	246/8	49.3	2	won	/ci/engine/match/65092.html	19
Pakistan	267/6	50.0	1	won	/ci/engine/match/65091.html	12
Sri Lanka	252	49.2	2	lost	/ci/engine/match/65091.html	19
Pakistan	213/9	55.0	1	lost	/ci/engine/match/64988.html	16
England	217/9	54.3	2	won	/ci/engine/match/64988.html	15
England	157	51.1	1	lost	/ci/engine/match/64987.html	8
Pakistan	158/4	52.0	2	won	/ci/engine/match/64987.html	10
Pakistan	232/6	55.0	1	lost	/ci/engine/match/64986.html	17
England	233/3	53.1	2	won	/ci/engine/match/64986.html	13
India	183/8	50.0	1	lost	/ci/engine/match/65744.html	11
Pakistan	184/2	41.4	2	won	/ci/engine/match/65744.html	12
England	230/6	50.0	1	won	/ci/engine/match/65743.html	17
Australia	219/9	50.0	2	lost	/ci/engine/match/65743.html	11
Pakistan	217/9	50.0	1	lost	/ci/engine/match/65742.html	14
England	220/5	47.2	2	won	/ci/engine/match/65742.html	17
Australia	176/6	50.0	1	lost	/ci/engine/match/65741.html	6
India	177/3	42.0	2	won	/ci/engine/match/65741.html	12
Australia	176/9	50.0	1	lost	/ci/engine/match/65740.html	13
Pakistan	180/4	46.4	2	won	/ci/engine/match/65740.html	14
England	211/7	50.0	1	lost	/ci/engine/match/65739.html	11
India	214/7	48.5	2	won	/ci/engine/match/65739.html	16
New Zealand	191/9	50.0	1	lost	/ci/engine/match/64309.html	14
West Indies	192/0	39.2	2	won	/ci/engine/match/64309.html	26
India	265/3	44.0	1	lost	/ci/engine/match/64308.html	24
Pakistan	266/5	43.2	2	won	/ci/engine/match/64308.html	21
Pakistan	286/6	44.0	1	won	/ci/engine/match/64307.html	29
India	245/9	44.0	2	lost	/ci/engine/match/64307.html	18
India	120/9	42.0	1	lost	/ci/engine/match/64306.html	9
Pakistan	121/4	37.2	2	won	/ci/engine/match/64306.html	8
New Zealand	213	50.0	1	lost	/ci/engine/match/64305.html	14
West Indies	217/4	49.0	2	won	/ci/engine/match/64305.html	18
India	212/6	44.0	1	won	/ci/engine/match/64304.html	19
Pakistan	212/7	44.0	2	lost	/ci/engine/match/64304.html	12
West Indies	237/9	50.0	1	won	/ci/engine/match/64303.html	22
New Zealand	142	42.1	2	lost	/ci/engine/match/64303.html	10
India	238/6	40.0	1	lost	/ci/engine/match/64302.html	22
Pakistan	241/8	39.3	2	won	/ci/engine/match/64302.html	26
England	187/9	50.0	1	won	/ci/engine/match/65421.html	11
Australia	179/8	50.0	2	lost	/ci/engine/match/65421.html	8
Australia	171/8	44.0	1	lost	/ci/engine/match/65420.html	8
England	172/4	36.0	2	won	/ci/engine/match/65420.html	21
West Indies	192	49.0	1	lost	/ci/engine/match/65419.html	14
Australia	195/8	49.1	2	won	/ci/engine/match/65419.html	10
England	177/9	50.0	1	won	/ci/engine/match/65418.html	13
West Indies	148	48.0	2	lost	/ci/engine/match/65418.html	11
Australia	248/5	50.0	1	won	/ci/engine/match/65417.html	21
England	139	47.3	2	lost	/ci/engine/match/65417.html	9
England	147	48.2	1	lost	/ci/engine/match/65416.html	6
West Indies	148/4	48.3	2	won	/ci/engine/match/65416.html	10
Australia	194	50.0	1	won	/ci/engine/match/65415.html	8
West Indies	158	46.1	2	lost	/ci/engine/match/65415.html	14
India	196/7	45.0	1	lost	/ci/engine/match/64301.html	17
Pakistan	200/7	44.0	2	won	/ci/engine/match/64301.html	17
Australia	225/6	50.0	1	won	/ci/engine/match/65414.html	15
England	192	48.1	2	lost	/ci/engine/match/65414.html	8
West Indies	237/5	50.0	1	won	/ci/engine/match/65413.html	14
Australia	221/9	50.0	2	lost	/ci/engine/match/65413.html	11
England	252/6	50.0	1	won	/ci/engine/match/65412.html	12
West Indies	163	45.5	2	lost	/ci/engine/match/65412.html	9
Australia	233/8	50.0	1	lost	/ci/engine/match/65411.html	10
England	234/7	49.5	2	won	/ci/engine/match/65411.html	12
Australia	181/6	50.0	1	lost	/ci/engine/match/65410.html	11
West Indies	182/3	48.2	2	won	/ci/engine/match/65410.html	14
Australia	261/4	50.0	1	won	/ci/engine/match/65409.html	18
England	250/9	50.0	2	lost	/ci/engine/match/65409.html	21
India	299/4	40.0	1	won	/ci/engine/match/64300.html	29
Sri Lanka	289/7	40.0	2	lost	/ci/engine/match/64300.html	25
West Indies	154	46.3	1	lost	/ci/engine/match/65408.html	12
England	156/4	43.1	2	won	/ci/engine/match/65408.html	13
India	235/8	43.0	1	won	/ci/engine/match/64299.html	0
Sri Lanka	141	36.3	2	lost	/ci/engine/match/64299.html	0
Sri Lanka	208/6	44.0	1	lost	/ci/engine/match/64298.html	10
India	299/4	40.0	1	won	/ci/engine/match/64300.html	29
Sri Lanka	289/7	40.0	2	lost	/ci/engine/match/64300.html	25
West Indies	154	46.3	1	lost	/ci/engine/match/65408.html	12
England	156/4	43.1	2	won	/ci/engine/match/65408.html	13
India	235/8	43.0	1	won	/ci/engine/match/64299.html	0
Sri Lanka	141	36.3	2	lost	/ci/engine/match/64299.html	0
Sri Lanka	208/6	44.0	1	lost	/ci/engine/match/64298.html	10
India	209/4	41.3	2	won	/ci/engine/match/64298.html	6
Sri Lanka	145/8	46.0	1	lost	/ci/engine/match/64297.html	9
India	146/2	27.3	2	won	/ci/engine/match/64297.html	13
Pakistan	166/9	50.0	1	lost	/ci/engine/match/65914.html	14
England	167/5	40.1	2	won	/ci/engine/match/65914.html	15
Pakistan	229/5	50.0	1	lost	/ci/engine/match/65913.html	15
England	232/7	49.4	2	won	/ci/engine/match/65913.html	17
West Indies	255/8	50.0	1	won	/ci/engine/match/65912.html	23
Australia	91	35.4	2	lost	/ci/engine/match/65912.html	7
England	228/9	50.0	1	won	/ci/engine/match/65911.html	15
West Indies	209	48.2	2	lost	/ci/engine/match/65911.html	18
Australia	273/6	50.0	1	lost	/ci/engine/match/65910.html	24
Pakistan	274/9	49.5	2	won	/ci/engine/match/65910.html	29
England	272/6	49.0	1	won	/ci/engine/match/65909.html	27
Australia	235	48.2	2	lost	/ci/engine/match/65909.html	19
Pakistan	199/8	50.0	1	won	/ci/engine/match/65908.html	12
West Indies	165	46.2	2	lost	/ci/engine/match/65908.html	11
Sri Lanka	195/8	46.0	1	won	/ci/engine/match/64296.html	18
India	78	24.1	2	lost	/ci/engine/match/64296.html	7
India	144	40.2	1	lost	/ci/engine/match/65840.html	8
Pakistan	145/7	43.3	2	won	/ci/engine/match/65840.html	12
West Indies	248/5	45.0	1	won	/ci/engine/match/65839.html	21
Sri Lanka	55	28.3	2	lost	/ci/engine/match/65839.html	3
Sri Lanka	164/7	45.0	1	lost	/ci/engine/match/65838.html	11
Pakistan	165/6	44.0	2	won	/ci/engine/match/65838.html	7
West Indies	198/8	45.0	1	won	/ci/engine/match/65837.html	13
India	165/8	45.0	2	lost	/ci/engine/match/65837.html	7
Pakistan	143	43.4	1	lost	/ci/engine/match/65836.html	6
West Indies	145/1	33.2	2	won	/ci/engine/match/65836.html	15
Sri Lanka	214/9	45.0	1	lost	/ci/engine/match/65835.html	12
India	215/3	41.3	2	won	/ci/engine/match/65835.html	17
Pakistan	202/6	45.0	1	won	/ci/engine/match/64295.html	11
West Indies	191/7	45.0	2	lost	/ci/engine/match/64295.html	16
West Indies	202/5	44.0	1	won	/ci/engine/match/64294.html	21
Pakistan	113	38.2	2	lost	/ci/engine/match/64294.html	8
Pakistan	148/7	45.0	1	lost	/ci/engine/match/64293.html	8
West Indies	151/6	44.3	2	won	/ci/engine/match/64293.html	16
West Indies	196/7	50.0	1	won	/ci/engine/match/64292.html	23
Pakistan	155/6	43.5	2	lost	/ci/engine/match/64292.html	11
Pakistan	164/7	49.0	1	lost	/ci/engine/match/64291.html	12
West Indies	165/6	45.3	2	won	/ci/engine/match/64291.html	14
India	260/6	48.0	1	lost	/ci/engine/match/64290.html	22
Australia	263/3	46.3	2	won	/ci/engine/match/64290.html	25
India	193	47.4	1	won	/ci/engine/match/64289.html	14
Australia	141	43.3	2	lost	/ci/engine/match/64289.html	11
Australia	238/6	45.0	1	lost	/ci/engine/match/64288.html	25
India	242/7	43.3	2	won	/ci/engine/match/64288.html	21
India	222/8	47.0	1	lost	/ci/engine/match/64286.html	20
Australia	226/7	46.0	2	won	/ci/engine/match/64286.html	20
Australia	250/3	47.0	1	lost	/ci/engine/match/64285.html	24
India	251/3	41.0	2	won	/ci/engine/match/64285.html	28
New Zealand	284/5	55.0	1	lost	/ci/engine/match/64985.html	28
England	286/4	53.4	2	won	/ci/engine/match/64985.html	28
New Zealand	217/8	55.0	1	won	/ci/engine/match/64984.html	17
England	170	48.2	2	lost	/ci/engine/match/64984.html	19
India	254/6	55.0	1	lost	/ci/engine/match/64983.html	18
England	256/5	53.5	2	won	/ci/engine/match/64983.html	14
England	162	55.0	1	lost	/ci/engine/match/64982.html	7
India	163/1	47.2	2	won	/ci/engine/match/64982.html	13
India	245/7	50.0	1	lost	/ci/engine/match/65816.html	19
Pakistan	248/9	50.0	2	won	/ci/engine/match/65816.html	13
New Zealand	64	35.5	1	lost	/ci/engine/match/65815.html	3
Pakistan	66/0	22.4	2	won	/ci/engine/match/65815.html	7
Sri Lanka	205/9	50.0	1	lost	/ci/engine/match/65814.html	6
India	206/7	49.1	2	won	/ci/engine/match/65814.html	16
Australia	202/7	50.0	1	lost	/ci/engine/match/65813.html	8
Pakistan	206/2	49.1	2	won	/ci/engine/match/65813.html	13
New Zealand	132/8	44.0	1	lost	/ci/engine/match/65812.html	9
India	134/7	41.4	2	won	/ci/engine/match/65812.html	10
New Zealand	214/8	42.0	1	lost	/ci/engine/match/65811.html	17
Pakistan	217/6	40.4	2	won	/ci/engine/match/65811.html	21
Pakistan	191/9	45.0	1	lost	/ci/engine/match/64284.html	15
Sri Lanka	195/5	42.2	2	won	/ci/engine/match/64284.html	16
Sri Lanka	137/9	43.0	1	lost	/ci/engine/match/65810.html	5
New Zealand	140/4	36.2	2	won	/ci/engine/match/65810.html	14
Bangladesh	131/8	45.0	1	lost	/ci/engine/match/65673.html	0
Sri Lanka	132/3	31.3	2	won	/ci/engine/match/65673.html	0
England	165/9	47.0	1	lost	/ci/engine/match/64283.html	11
West Indies	166/2	38.2	2	won	/ci/engine/match/64283.html	22
Bangladesh	94	35.3	1	lost	/ci/engine/match/65672.html	0
Pakistan	98/3	32.1	2	won	/ci/engine/match/65672.html	4
Pakistan	197	45.0	1	won	/ci/engine/match/65671.html	17
Sri Lanka	116	33.5	2	lost	/ci/engine/match/65671.html	10
Australia	231	44.5	1	won	/ci/engine/match/64282.html	22
New Zealand	187/9	45.0	2	lost	/ci/engine/match/64282.html	15
New Zealand	229/9	50.0	1	lost	/ci/engine/match/64281.html	8
Australia	232/7	49.3	2	won	/ci/engine/match/64281.html	23
New Zealand	258/7	49.0	1	won	/ci/engine/match/64280.html	24
Australia	205	45.4	2	lost	/ci/engine/match/64280.html	23
West Indies	249/7	46.0	1	won	/ci/engine/match/64279.html	33
England	114	39.0	2	lost	/ci/engine/match/64279.html	16
New Zealand	186/6	50.0	1	won	/ci/engine/match/64278.html	14
Australia	156	47.0	2	lost	/ci/engine/match/64278.html	11
Sri Lanka	160/8	38.0	1	lost	/ci/engine/match/64277.html	5
Pakistan	103/2	23.0	2	won	/ci/engine/match/64277.html	6
West Indies	229/3	37.0	1	lost	/ci/engine/match/64275.html	27
England	230/5	37.0	2	won	/ci/engine/match/64275.html	27
Sri Lanka	124/6	23.0	1	lost	/ci/engine/match/64274.html	3
Pakistan	125/2	21.3	2	won	/ci/engine/match/64274.html	9
England	145/8	46.0	1	lost	/ci/engine/match/64273.html	6
West Indies	146/4	43.5	2	won	/ci/engine/match/64273.html	16
India	187	50.0	1	lost	/ci/engine/match/65407.html	9
Australia	188/3	47.2	2	won	/ci/engine/match/65407.html	10
Australia	170/8	44.0	1	won	/ci/engine/match/65406.html	6
India	159	43.4	2	lost	/ci/engine/match/65406.html	4
India	202/9	48.0	1	won	/ci/engine/match/65405.html	22
New Zealand	168/9	45.0	2	lost	/ci/engine/match/65405.html	11
Australia	235/7	50.0	1	lost	/ci/engine/match/65404.html	12
India	238/4	48.5	2	won	/ci/engine/match/65404.html	16
Australia	239/7	50.0	1	won	/ci/engine/match/65403.html	7
New Zealand	140	42.4	2	lost	/ci/engine/match/65403.html	4
New Zealand	276/7	50.0	1	won	/ci/engine/match/65402.html	22
Australia	70	26.3	2	lost	/ci/engine/match/65402.html	7
Australia	262/8	50.0	1	won	/ci/engine/match/65401.html	16
India	226	45.3	2	lost	/ci/engine/match/65401.html	13
New Zealand	172	49.2	1	lost	/ci/engine/match/65400.html	9
India	174/5	46.0	2	won	/ci/engine/match/65400.html	18
India	238/8	50.0	1	lost	/ci/engine/match/65399.html	8
New Zealand	239/5	49.5	2	won	/ci/engine/match/65399.html	11
Australia	292/6	50.0	1	won	/ci/engine/match/65398.html	18
India	192/4	50.0	2	lost	/ci/engine/match/65398.html	6
New Zealand	159/6	50.0	1	lost	/ci/engine/match/65397.html	7
Australia	161/6	45.1	2	won	/ci/engine/match/65397.html	18
India	113	44.2	1	lost	/ci/engine/match/65396.html	9
New Zealand	115/7	40.1	2	won	/ci/engine/match/65396.html	7
Australia	161	44.2	1	lost	/ci/engine/match/65395.html	6
India	162/2	40.2	2	won	/ci/engine/match/65395.html	10
New Zealand	152	49.2	1	lost	/ci/engine/match/65394.html	4
Australia	153/6	45.1	2	won	/ci/engine/match/65394.html	9
India	161	43.0	1	lost	/ci/engine/match/65393.html	12
Australia	164/6	45.2	2	won	/ci/engine/match/65393.html	15
New Zealand	259/9	50.0	1	lost	/ci/engine/match/65392.html	19
India	263/5	48.0	2	won	/ci/engine/match/65392.html	29
Pakistan	127/7	38.0	1	lost	/ci/engine/match/64272.html	5
West Indies	128/2	34.1	2	won	/ci/engine/match/64272.html	11
West Indies	199/8	40.0	1	lost	/ci/engine/match/64271.html	22
Pakistan	203/5	39.1	2	won	/ci/engine/match/64271.html	12
West Indies	201/5	40.0	1	won	/ci/engine/match/64270.html	14
Pakistan	161	39.3	2	lost	/ci/engine/match/64270.html	5
West Indies	173	36.2	1	lost	/ci/engine/match/64269.html	11
Pakistan	175/4	38.3	2	won	/ci/engine/match/64269.html	12
Pakistan	218/5	40.0	1	lost	/ci/engine/match/64268.html	21
West Indies	224/2	35.3	2	won	/ci/engine/match/64268.html	30
India	180/4	45.0	1	lost	/ci/engine/match/65738.html	12
West Indies	186/2	41.3	2	won	/ci/engine/match/65738.html	17
Pakistan	203/4	45.0	1	won	/ci/engine/match/65737.html	11
India	155	40.4	2	lost	/ci/engine/match/65737.html	9
Pakistan	196/4	45.0	1	lost	/ci/engine/match/65736.html	14
West Indies	199/3	44.1	2	won	/ci/engine/match/65736.html	22
Pakistan	216/7	39.0	1	won	/ci/engine/match/64267.html	13
Sri Lanka	127	37.2	2	lost	/ci/engine/match/64267.html	6
Sri Lanka	228/7	38.0	1	lost	/ci/engine/match/64266.html	20
Pakistan	231/5	36.3	2	won	/ci/engine/match/64266.html	18
Pakistan	224/5	40.0	1	won	/ci/engine/match/64265.html	18
Sri Lanka	209/7	40.0	2	lost	/ci/engine/match/64265.html	10
Sri Lanka	145	39.2	1	lost	/ci/engine/match/64264.html	11
Pakistan	147/2	32.5	2	won	/ci/engine/match/64264.html	18
Sri Lanka	171/5	28.0	1	won	/ci/engine/match/64262.html	12
India	157/4	28.0	2	lost	/ci/engine/match/64262.html	15
Sri Lanka	241/6	45.0	1	lost	/ci/engine/match/64261.html	21
India	242/8	44.3	2	won	/ci/engine/match/64261.html	23
Australia	254/5	55.0	1	lost	/ci/engine/match/64981.html	25
England	257/2	49.0	2	won	/ci/engine/match/64981.html	31
England	231/7	55.0	1	lost	/ci/engine/match/64980.html	18
Australia	233/6	54.0	2	won	/ci/engine/match/64980.html	22
England	219	54.0	1	lost	/ci/engine/match/64979.html	17
Australia	220/7	54.1	2	won	/ci/engine/match/64979.html	16
West Indies	265/3	49.0	1	won	/ci/engine/match/64260.html	29
New Zealand	153/8	49.0	2	lost	/ci/engine/match/64260.html	19
New Zealand	116	42.2	1	lost	/ci/engine/match/64259.html	11
West Indies	117/0	24.2	2	won	/ci/engine/match/64259.html	17
West Indies	259/5	50.0	1	won	/ci/engine/match/64258.html	25
New Zealand	129	48.1	2	lost	/ci/engine/match/64258.html	10
Australia	139	42.3	1	lost	/ci/engine/match/65735.html	11
India	140/7	39.2	2	won	/ci/engine/match/65735.html	16
New Zealand	51/3	22.0	1	lost	/ci/engine/match/64257.html	5
West Indies	55/4	17.0	2	won	/ci/engine/match/64257.html	5
Pakistan	175/7	50.0	1	won	/ci/engine/match/65734.html	10
England	132	48.2	2	lost	/ci/engine/match/65734.html	4
England	177/8	50.0	1	lost	/ci/engine/match/65733.html	17
Australia	178/8	50.0	2	won	/ci/engine/match/65733.html	11
India	125	42.4	1	won	/ci/engine/match/65732.html	11
Pakistan	87	32.5	2	lost	/ci/engine/match/65732.html	5
West Indies	231/8	46.0	1	won	/ci/engine/match/64256.html	21
New Zealand	208/8	46.0	2	lost	/ci/engine/match/64256.html	17
Pakistan	176/9	50.0	1	lost	/ci/engine/match/65731.html	6
India	177/2	47.1	2	won	/ci/engine/match/65731.html	14
New Zealand	138/9	50.0	1	lost	/ci/engine/match/65730.html	2
West Indies	139/4	37.2	2	won	/ci/engine/match/65730.html	12
West Indies	159	44.3	1	lost	/ci/engine/match/65729.html	10
Pakistan	160/3	46.0	2	won	/ci/engine/match/65729.html	12
New Zealand	206	50.0	1	lost	/ci/engine/match/65728.html	11
India	207/3	43.3	2	won	/ci/engine/match/65728.html	13
Australia	163	49.3	1	lost	/ci/engine/match/65727.html	6
India	165/2	36.1	2	won	/ci/engine/match/65727.html	17
Pakistan	213/8	50.0	1	won	/ci/engine/match/65726.html	12
England	146	24.2	2	lost	/ci/engine/match/65726.html	18
